0.9672396359959555	0.00000000001
0.9672396359959555	0.00013513513513513514
0.9669868554095046	0.0013513513513513514
0.9669868554095046	0.0013513513513513514
0.9667340748230535	0.002837837837837838
0.9667340748230535	0.002837837837837838
0.966582406471183	0.0035135135135135136
0.9664307381193125	0.00472972972972973
0.9662790697674418	0.005945945945945946
0.9660768452982811	0.007162162162162162
0.9660262891809909	0.00891891891891892
0.9658746208291203	0.010675675675675676
0.9658240647118301	0.012027027027027027
0.9657735085945399	0.013378378378378379
0.9658240647118301	0.015
0.9659251769464104	0.016756756756756756
0.9660768452982811	0.018108108108108107
0.9661274014155713	0.019324324324324325
0.9662790697674418	0.020675675675675676
0.9664307381193125	0.022027027027027028
0.9666329625884732	0.02364864864864865
0.9668351870576339	0.025135135135135135
0.9670879676440849	0.026486486486486487
0.9673407482305358	0.028243243243243243
0.9676946410515672	0.029864864864864865
0.9679474216380182	0.03135135135135135
0.9682002022244691	0.032837837837837835
0.9684529828109201	0.03418918918918919
0.9687563195146612	0.03527027027027027
0.9691102123356926	0.036351351351351355
0.969464105156724	0.03743243243243243
0.9698685540950455	0.03837837837837838
0.970273003033367	0.039324324324324325
0.9707280080889787	0.04027027027027027
0.9711830131445904	0.041486486486486486
0.9716885743174923	0.04216216216216216
0.9721435793731041	0.04310810810810811
0.9725985844287158	0.04378378378378379
0.9730030333670374	0.0445945945945946
0.9734074823053589	0.04513513513513514
0.9739130434782608	0.045675675675675674
0.9743680485338726	0.04635135135135135
0.9749241658240647	0.04689189189189189
0.975530839231547	0.047162162162162166
0.976036400404449	0.047027027027027025
0.9765419615773508	0.04675675675675676
0.9769464105156723	0.04635135135135135
0.9773508594539939	0.045810810810810815
0.9776541961577351	0.04540540540540541
0.977906976744186	0.04472972972972973
0.9783114256825076	0.04391891891891892
0.9787158746208291	0.04310810810810811
0.9788675429726997	0.042297297297297295
0.979221435793731	0.04135135135135135
0.9794236602628918	0.04054054054054054
0.9796764408493428	0.039324324324324325
0.9798786653185035	0.03810810810810811
0.9800808897876643	0.036756756756756756
0.9803336703741152	0.035405405405405405
0.9804347826086957	0.03432432432432433
0.9804853387259859	0.032837837837837835
0.9806875631951466	0.03175675675675676
0.9808392315470171	0.03054054054054054
0.981041456016178	0.029324324324324323
0.9810920121334681	0.02810810810810811
0.9812942366026289	0.02689189189189189
0.9813447927199191	0.02581081081081081
0.9814459049544995	0.02445945945945946
0.9815975733063701	0.023243243243243245
0.9817492416582406	0.02216216216216216
0.981850353892821	0.020945945945945947
0.9819009100101113	0.019594594594594596
0.9820020222446916	0.018108108108108107
0.9820020222446916	0.01635135135135135
0.9820020222446916	0.014864864864864866
0.9820020222446916	0.013378378378378379
0.9819514661274014	0.011621621621621623
0.9819009100101113	0.010135135135135136
0.9817997977755308	0.008648648648648649
0.9816986855409504	0.007027027027027027
0.9815975733063701	0.00554054054054054
0.9814459049544995	0.004324324324324324
0.9813447927199191	0.003108108108108108
0.9812436804853387	0.0017567567567567568
0.9810920121334681	0.0004054054054054054
0.9810920121334681	0.00000000001
